# Experiment File Name : Plate2_NQ.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-03-09 12:29:31 PM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.644","0.006","false","19.0","138338.8",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.646","0.007","false","20.0","138343.42",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.646","0.007","false","21.0","138269.84",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.641","0.002","false","22.0","138206.53",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.639","-0.001","false","23.0","138318.25",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.644","0.003","false","24.0","138258.3",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.648","0.007","false","25.0","138333.61",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.647","0.005","false","26.0","138326.42",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.644","0.002","false","27.0","138372.1",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.64","-0.003","false","28.0","138256.77",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.638","-0.005","false","29.0","138272.58",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.645","0.001","false","30.0","138187.88",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.644","0.001","false","31.0","138474.6",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.643","-0.001","false","32.0","138575.69",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.642","-0.003","false","33.0","138514.14",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.642","-0.004","false","34.0","138434.14",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.645","-0.001","false","35.0","138596.38",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.646","0.0","false","36.0","138625.83",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.646","-0.001","false","37.0","138468.17",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.645","-0.002","false","38.0","138536.02",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.646","-0.001","false","39.0","138427.61",
"Plate2_NQ.eds","","B8","Unknown","AA_0735","0.646","-0.002","false","40.0","138554.03",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.645","-0.004","false","1.0","143031.06",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.643","-0.006","false","2.0","143572.6",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.642","-0.007","false","3.0","143934.75",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.643","-0.006","false","4.0","144157.88",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.649","0.0","false","5.0","144067.66",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.651","0.001","false","6.0","143815.03",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.651","0.001","false","7.0","143627.44",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.65","-0.001","false","8.0","143456.3",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.651","-0.001","false","9.0","143285.05",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.655","0.003","false","10.0","143059.88",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.66","0.008","false","11.0","142979.64",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.66","0.007","false","12.0","143121.73",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.657","0.005","false","13.0","143054.61",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.657","0.004","false","14.0","142911.17",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.658","0.004","false","15.0","142825.72",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.657","0.004","false","16.0","142888.44",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.653","-0.001","false","17.0","142997.94",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.652","-0.003","false","18.0","143132.58",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.654","-0.001","false","19.0","143286.9",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.654","-0.001","false","20.0","143006.53",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.655","-0.001","false","21.0","142864.98",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.657","0.001","false","22.0","142903.9",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.655","-0.001","false","23.0","142974.48",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.653","-0.003","false","24.0","143096.11",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.655","-0.002","false","25.0","142905.11",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.657","-0.001","false","26.0","142842.95",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.653","-0.005","false","27.0","143065.1",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.651","-0.007","false","28.0","143007.69",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.652","-0.007","false","29.0","142821.16",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.654","-0.005","false","30.0","142730.64",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.661","0.002","false","31.0","142789.06",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.661","0.002","false","32.0","142796.1",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.658","-0.002","false","33.0","142582.31",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.659","-0.001","false","34.0","142368.61",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.666","0.005","false","35.0","142301.3",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.667","0.006","false","36.0","142385.22",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.662","0.001","false","37.0","142436.33",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.662","0.001","false","38.0","142098.45",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.664","0.002","false","39.0","142025.44",
"Plate2_NQ.eds","","B9","Unknown","AA_0735","0.663","0.001","false","40.0","142110.86",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.031","-0.011","false","1.0","110015.54",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.034","-0.008","false","2.0","110250.97",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.04","-0.003","false","3.0","110819.57",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.045","0.001","false","4.0","111230.586",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.046","0.002","false","5.0","111484.32",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.046","0.001","false","6.0","111464.914",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.046","0.0","false","7.0","111488.945",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.047","0.001","false","8.0","111450.7",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.046","-0.001","false","9.0","111615.41",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.046","-0.001","false","10.0","111863.46",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.051","0.003","false","11.0","111939.805",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.051","0.003","false","12.0","111972.77",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.05","0.001","false","13.0","111943.945",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.047","-0.003","false","14.0","112190.81",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.039","-0.011","false","15.0","112045.445",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.04","-0.011","false","16.0","111837.12",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.052","0.001","false","17.0","111747.18",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.058","0.006","false","18.0","111936.82",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.056","0.003","false","19.0","111915.54",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.054","0.001","false","20.0","112049.91",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.06","0.006","false","21.0","112078.336",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.061","0.006","false","22.0","112097.266",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.058","0.003","false","23.0","112241.9",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.053","-0.003","false","24.0","112526.83",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.052","-0.004","false","25.0","112419.41",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.055","-0.002","false","26.0","112240.24",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.058","0.001","false","27.0","112151.63",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.058","0.0","false","28.0","112038.21",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.057","-0.001","false","29.0","112038.59",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.06","0.001","false","30.0","112104.63",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.058","-0.002","false","31.0","111988.59",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.057","-0.003","false","32.0","111960.805",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.062","0.001","false","33.0","112161.805",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.061","0.0","false","34.0","112240.14",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.063","0.001","false","35.0","112226.26",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.063","0.001","false","36.0","112113.87",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.066","0.002","false","37.0","112055.17",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.063","-0.001","false","38.0","112187.875",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.063","-0.002","false","39.0","112110.82",
"Plate2_NQ.eds","","B10","Unknown","AA_0704","1.07","0.005","false","40.0","112112.96",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.038","-0.012","false","1.0","106209.73",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.043","-0.007","false","2.0","106341.43",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.045","-0.005","false","3.0","106972.234",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.045","-0.006","false","4.0","107467.38",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.053","0.002","false","5.0","107781.94",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.052","0.0","false","6.0","108038.336",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.051","-0.001","false","7.0","108009.52",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.053","0.001","false","8.0","108002.03",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.059","0.006","false","9.0","108475.36",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.058","0.006","false","10.0","108615.54",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.06","0.007","false","11.0","108546.8",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.058","0.004","false","12.0","108628.92",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.054","0.0","false","13.0","108689.37",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.052","-0.003","false","14.0","108701.3",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.053","-0.001","false","15.0","108638.77",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.052","-0.003","false","16.0","108662.8",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.053","-0.002","false","17.0","108803.64",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.058","0.003","false","18.0","108620.44",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.056","0.001","false","19.0","108505.734",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.052","-0.004","false","20.0","108749.42",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.054","-0.003","false","21.0","108828.016",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.056","-0.001","false","22.0","108714.03",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.055","-0.002","false","23.0","108716.375",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.057","-0.001","false","24.0","108642.2",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.057","-0.001","false","25.0","108554.53",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.058","0.0","false","26.0","108770.56",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.059","0.001","false","27.0","108831.0",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.056","-0.003","false","28.0","108600.12",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.056","-0.003","false","29.0","108459.875",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.065","0.006","false","30.0","108618.86",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.063","0.004","false","31.0","108747.04",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.058","-0.002","false","32.0","108771.766",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.057","-0.003","false","33.0","108616.664",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.06","-0.001","false","34.0","108436.63",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.062","0.001","false","35.0","108289.78",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.063","0.002","false","36.0","108365.73",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.061","-0.001","false","37.0","108611.13",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.061","-0.001","false","38.0","108405.62",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.066","0.004","false","39.0","108295.586",
"Plate2_NQ.eds","","B11","Unknown","AA_0704","1.069","0.006","false","40.0","108581.04",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.925","0.015","false","1.0","115690.95",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.923","0.009","false","2.0","115772.34",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.918","0.0","false","3.0","116555.24",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.921","-0.002","false","4.0","117191.945",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.929","0.001","false","5.0","117237.27",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.935","0.003","false","6.0","117363.53",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.936","-0.001","false","7.0","117555.01",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.942","0.001","false","8.0","117695.9",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.944","-0.002","false","9.0","117926.76",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.944","-0.006","false","10.0","118029.945",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.954","0.0","false","11.0","118007.42",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.964","0.006","false","12.0","118298.836",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.971","0.007","false","13.0","118304.44",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.974","0.006","false","14.0","118273.12",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.978","0.006","false","15.0","118128.94",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.972","-0.004","false","16.0","118067.695",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.97","-0.011","false","17.0","118149.68",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.979","-0.006","false","18.0","118127.96",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.978","-0.012","false","19.0","118392.72",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.979","-0.015","false","20.0","118389.66",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.981","-0.018","false","21.0","118375.16",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.989","-0.014","false","22.0","118409.445",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.985","-0.022","false","23.0","118666.36",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.981","-0.031","false","24.0","118684.62",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.979","-0.037","false","25.0","118656.56",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.982","-0.039","false","26.0","118516.83",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.988","-0.037","false","27.0","118444.695",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.987","-0.043","false","28.0","118290.23",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.985","-0.049","false","29.0","118222.2",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.988","-0.051","false","30.0","118311.03",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.986","-0.057","false","31.0","118298.91",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.98","-0.067","false","32.0","118159.78",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.98","-0.072","false","33.0","118093.586",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.993","-0.063","false","34.0","118051.625",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.992","-0.069","false","35.0","118209.875",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.99","-0.076","false","36.0","118156.71",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.986","-0.084","false","37.0","118205.586",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.984","-0.09","false","38.0","118143.59",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.986","-0.092","false","39.0","118256.9",
"Plate2_NQ.eds","","B12","Unknown","AA_0704","0.99","-0.093","false","40.0","118179.02",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.123","0.006","false","1.0","167982.9",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.12","0.004","false","2.0","168042.75",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.119","0.002","false","3.0","168793.77",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.121","0.004","false","4.0","169352.2",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.12","0.003","false","5.0","169370.84",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.116","0.0","false","6.0","169459.42",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.115","-0.001","false","7.0","169680.8",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.114","-0.003","false","8.0","169734.23",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.111","-0.005","false","9.0","169729.19",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.111","-0.005","false","10.0","169815.61",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.116","0.0","false","11.0","169764.67",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.116","0.0","false","12.0","169766.17",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.113","-0.003","false","13.0","169681.83",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.113","-0.003","false","14.0","169620.66",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.117","0.001","false","15.0","169587.16",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.116","0.0","false","16.0","169862.98",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.116","0.001","false","17.0","169935.06",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.123","0.007","false","18.0","170011.67",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.126","0.01","false","19.0","169965.61",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.134","0.018","false","20.0","169939.61",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.141","0.026","false","21.0","169972.3",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.157","0.042","false","22.0","169948.53",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.195","0.079","false","23.0","169894.83",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.254","0.139","false","24.0","169829.44",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.338","0.222","false","25.0","169969.31",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.438","0.323","false","26.0","169786.03",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.549","0.434","false","27.0","169684.88",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.65","0.535","false","28.0","169876.02",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.739","0.624","false","29.0","169784.92",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.805","0.69","false","30.0","169680.83",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.853","0.738","false","31.0","169780.16",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.881","0.766","false","32.0","169728.94",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.905","0.79","false","33.0","169769.58",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.917","0.802","false","34.0","169667.77",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.931","0.816","false","35.0","169561.27",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.939","0.824","false","36.0","169439.25",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.937","0.822","false","37.0","169343.88",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.942","0.828","false","38.0","169104.31",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.946","0.831","false","39.0","169009.64",
"Plate2_NQ.eds","","C1","Standard Curve","10_5","0.94","0.825","false","40.0","169176.33",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.194","0.002","false","1.0","164000.53",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.193","0.002","false","2.0","164374.78",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.192","0.0","false","3.0","164743.52",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.188","-0.004","false","4.0","165305.61",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.189","-0.003","false","5.0","165246.4",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.195","0.003","false","6.0","165153.22",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.195","0.003","false","7.0","165372.0",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.194","0.002","false","8.0","165505.95",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.191","-0.001","false","9.0","165666.36",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.191","-0.002","false","10.0","165562.02",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.194","0.001","false","11.0","165540.14",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.194","0.001","false","12.0","165955.23",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.194","0.001","false","13.0","165903.69",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.193","0.0","false","14.0","165693.66",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.193","-0.001","false","15.0","165570.12",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.192","-0.001","false","16.0","165692.23",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.192","-0.001","false","17.0","165752.72",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.196","0.002","false","18.0","165619.05",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.203","0.009","false","19.0","165563.3",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.21","0.016","false","20.0","165782.2",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.224","0.03","false","21.0","165658.83",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.239","0.044","false","22.0","165510.58",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.272","0.078","false","23.0","165558.98",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.325","0.131","false","24.0","165655.56",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.413","0.219","false","25.0","165558.2",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.518","0.323","false","26.0","165488.78",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.629","0.434","false","27.0","165390.86",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.731","0.536","false","28.0","165357.03",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.816","0.621","false","29.0","165263.08",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.875","0.68","false","30.0","165255.14",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.921","0.725","false","31.0","165095.33",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.952","0.757","false","32.0","165039.48",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.978","0.782","false","33.0","165324.25",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.986","0.79","false","34.0","165291.69",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","0.992","0.796","false","35.0","165264.39",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","1.0","0.804","false","36.0","165276.33",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","1.004","0.808","false","37.0","165172.67",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","1.007","0.81","false","38.0","165116.61",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","1.009","0.812","false","39.0","165036.1",
"Plate2_NQ.eds","","C2","Standard Curve","10_5","1.011","0.814","false","40.0","164933.88",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.203","0.004","false","1.0","162270.0",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.204","0.004","false","2.0","162548.2",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.203","0.003","false","3.0","163163.73",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.199","-0.002","false","4.0","163273.06",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.199","-0.003","false","5.0","162931.44",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.203","0.001","false","6.0","162844.9",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.206","0.003","false","7.0","163125.58",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.208","0.004","false","8.0","163096.6",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.206","0.001","false","9.0","163025.33",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.205","-0.001","false","10.0","163153.81",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.205","-0.001","false","11.0","163059.11",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.203","-0.004","false","12.0","162733.9",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.203","-0.004","false","13.0","162646.88",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.206","-0.002","false","14.0","162846.94",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.207","-0.002","false","15.0","162815.11",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.21","0.001","false","16.0","162749.27",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.211","0.001","false","17.0","162698.53",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.213","0.002","false","18.0","162820.27",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.216","0.004","false","19.0","162856.02",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.22","0.008","false","20.0","162775.98",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.231","0.018","false","21.0","162725.16",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.252","0.038","false","22.0","162642.03",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.286","0.071","false","23.0","162610.6",
"Plate2_NQ.eds","","C3","Standard Curve","10_5","0.343","0.127","false","24.0","162594.58",
